Transaction_Amount,Account_Age_Days,Time_Since_Last_Transaction,Transactions_Last_24h,Transactions_Last_7d,Avg_Transaction_Amount_7d,Avg_Transaction_Amount_30d,Distance_From_Home_Location,Device_Risk_Score,Merchant_Risk_Score,Velocity_Transactions_1h,Velocity_Transactions_24h,Chargeback_History_Count,Failed_Login_Count,Session_Duration,IP_Risk_Score,Behavioral_Anomaly_Score,Card_Usage_Frequency,Credit_Limit_Utilization,Geo_Location_Risk,Transaction_Hour,Days_Since_Last_Address_Change,Num_Unique_Merchants_7d,Amount_Deviation_From_Avg,Email_Domain_Age_Days,Num_Cards_On_Account,Previous_Fraud_Reports,Merchant_Category,Transaction_Channel,Device_Type,Payment_Method,Country_Code,Account_Type,Card_Presence,Customer_Segment,Merchant_Size,Authentication_Type,Transaction_Day_Of_Week,Card_Type,Email_Provider,Fraud_Label,Time
237.34,943,0.93,1,8,182.33,179.62,16.77,0.8,33.4,5,6,0,0,53,2.9,6.2,7.7,0.525,24.4,1,506,8,57.72,1975,2,0,electronics,ATM,mobile_app,digital_wallet,AU,personal,present,inactive,medium,pin,Tuesday,amex,yahoo.com,0,1091.515634044752
169.71,1601,8.2,5,12,138.37,141.68,58.68,12.6,6.5,0,1,0,0,307.7,21.7,13.7,8.3,0.38,18.7,12,480,3,28.03,2104,2,0,grocery,mobile,desktop,credit_card,GB,personal,present,vip,medium,none,Wednesday,visa,hotmail.com,0,1091.6200930894195
17.74,1079,31.55,1,9,14.52,15.06,11.79,38.3,25,0,3,0,0,221,26.4,0,22.7,0.827,27.6,14,458,7,2.67,1844,4,0,money_transfer,mobile,mobile_app,credit_card,IN,business,not_present,regular,enterprise,3d_secure,Thursday,mastercard,outlook.com,0,1091.702018750708
20.03,1052,24.17,2,10,21.53,19.43,2.51,20.3,41.3,0,1,0,1,357.8,18.6,4.9,2.4,0.558,26.1,9,668,4,0.6,2340,1,0,gas_station,online,desktop,digital_wallet,US,premium,present,regular,large,signature,Monday,visa,hotmail.com,0,1092.452859986063
66.46,1711,14.65,2,14,56.42,51.08,12.03,5.4,50.5,0,0,0,0,666.1,21.6,7.8,9.4,0.793,20.3,2,419,7,15.37,1859,4,0,restaurant,mobile,desktop,debit_card,US,student,present,regular,medium,pin,Tuesday,mastercard,gmail.com,0,1093.4403504588665
18.21,1273,9.35,3,11,20.66,22.62,9.44,32.6,1.9,1,2,1,0,287.9,80.4,11.9,0,0.831,9.9,11,498,6,-4.41,2279,2,0,electronics,POS,mobile_app,debit_card,BR,business,present,inactive,small,3d_secure,Thursday,discover,gmail.com,0,1093.5796531237095
169.65,1079,19.31,1,12,37.64,24.07,75.67,4.9,43,1,2,0,0,230,20,13.6,21.1,0.347,24.6,9,550,0,145.58,1644,1,0,restaurant,mobile,desktop,credit_card,GB,personal,present,new,large,3d_secure,Friday,amex,outlook.com,0,1093.9885076597363
22.69,1614,0.87,1,14,27.74,25.81,43.46,11,61.5,0,1,0,0,360.2,3.4,19.1,17,0.413,21.9,19,777,2,-3.12,1511,2,0,grocery,POS,desktop,credit_card,BR,personal,not_present,regular,medium,3d_secure,Friday,mastercard,hotmail.com,0,1095.0539590006135
3.91,81,20.02,9,11,5.71,5.08,27.14,0,20.8,0,0,0,0,192.5,9.8,16.3,12.3,0.262,18.9,23,41,2,-1.17,2002,3,0,grocery,POS,tablet,credit_card,GB,personal,present,inactive,medium,signature,Wednesday,discover,outlook.com,0,1095.8194218994288
9.11,1014,34.68,2,10,14.36,13.53,13.96,0,23.9,0,0,0,0,341.7,21.3,0,3.7,0.341,1.4,11,590,3,-4.41,2542,1,0,clothing,mobile,desktop,debit_card,CN,personal,present,vip,small,pin,Wednesday,amex,gmail.com,0,1096.272636303502
241.17,1164,15.63,3,8,183.98,213.51,5.94,20.7,26.2,1,3,0,0,228.4,12.4,14.2,1.6,0.106,17.3,18,686,6,27.66,1754,2,0,grocery,POS,unknown,digital_wallet,FR,personal,not_present,inactive,medium,3d_secure,Friday,mastercard,other,0,1096.7902552761525
35.6,882,16.37,0,13,85.34,78.4,3.75,41.3,80.2,0,3,0,0,109.5,0,3.7,14.2,0.088,28.4,11,483,1,-42.8,2038,1,0,restaurant,mobile,unknown,debit_card,BR,personal,present,vip,medium,pin,Wednesday,mastercard,gmail.com,0,1097.202060873192
54.83,958,6.21,3,30,97.06,109.94,8.95,24.6,23.6,1,1,0,0,136.3,12.8,15.2,27.7,0.365,0,6,923,6,-55.11,88,2,2,gas_station,online,mobile_browser,debit_card,US,personal,present,regular,small,signature,Saturday,visa,outlook.com,0,1097.406904606193
62.67,1168,17.84,0,13,62.77,55.8,25.26,18.1,8.9,1,1,0,0,230.1,22.1,5.8,11.4,0.218,12.1,15,47,5,6.87,1988,2,1,restaurant,POS,desktop,credit_card,CN,premium,present,regular,large,3d_secure,Friday,amex,gmail.com,0,1097.8897312945244
45.15,1153,11.5,0,11,61.63,58.62,39.46,24.7,5.4,0,1,0,0,290.2,8.3,7.4,18.3,0.684,9.2,14,432,3,-13.47,2461,2,0,grocery,POS,mobile_browser,credit_card,CN,personal,present,vip,small,biometric,Monday,mastercard,gmail.com,0,1098.5669356005606
49.88,962,31.68,2,7,44.48,43.32,5.71,0,28.6,1,3,0,0,230.3,8.8,21.3,11.1,0.435,41.3,8,409,5,6.56,2138,4,0,grocery,online,mobile_browser,bank_transfer,US,business,present,regular,large,signature,Tuesday,mastercard,hotmail.com,0,1099.7652817641228
50,811,15.12,10,15,75.22,35.78,6.5,30.9,35,1,2,0,0,104.8,14.4,11.2,18.4,0.35,10.3,4,404,4,14.22,3165,3,0,gas_station,ATM,mobile_app,debit_card,US,premium,present,regular,medium,3d_secure,Tuesday,visa,hotmail.com,0,1100.3518950139503
121.88,1268,19.01,1,6,99.3,94.1,1049.25,0,18.9,2,0,0,0,236,7.5,3.1,0,0.697,6.6,16,421,2,27.78,1917,1,0,gas_station,online,desktop,credit_card,US,student,not_present,new,large,3d_secure,Saturday,visa,yahoo.com,0,1101.1823392341098
30.1,1276,10.14,3,10,34.72,34.05,1.22,25.7,27.5,0,3,1,1,247.6,15.6,18.3,16,0.4,9.3,11,578,11,-3.96,1722,3,3,electronics,POS,mobile_browser,bank_transfer,GB,personal,present,regular,medium,signature,Wednesday,visa,other,0,1101.2835136629935
101.41,847,28.3,2,24,77.39,69.27,12.63,20.5,38.7,0,3,0,0,440.9,4.7,19,5.7,0.231,6.4,14,977,4,32.14,2243,2,0,grocery,mobile,desktop,credit_card,CN,premium,not_present,regular,small,3d_secure,Thursday,mastercard,yahoo.com,0,1101.642577
56.28,1258,25.02,1,9,167.44,166.26,55.01,21.8,22.1,0,2,0,0,212.2,0.8,4.8,12.1,0.287,15.9,14,540,1,-109.98,1534,1,0,grocery,POS,mobile_app,credit_card,US,premium,not_present,regular,medium,3d_secure,Wednesday,amex,gmail.com,0,1101.6480146344754
20.89,1178,13.87,7,11,20.29,19.17,1.98,26.6,19.8,0,4,0,3,417.4,13.3,15.8,32.5,0.198,29.7,9,688,5,1.72,1708,3,0,grocery,mobile,unknown,digital_wallet,US,personal,present,vip,medium,pin,Tuesday,mastercard,other,0,1101.812307561543
101.28,836,26.45,0,7,77.97,86.52,3.12,26.5,58,1,1,0,0,905.5,11.3,96.3,20.1,0.225,0,8,638,2,14.76,1949,4,5,gas_station,online,tablet,debit_card,IN,business,not_present,regular,medium,none,Wednesday,mastercard,gmail.com,0,1102.5641694991975
59.95,1586,25.62,3,10,40.68,39.05,10.09,26.7,28.8,1,2,0,0,27.5,22.3,28.4,1.3,0.373,29.7,11,454,2,20.9,1874,4,0,entertainment,POS,tablet,digital_wallet,CN,premium,present,new,large,biometric,Saturday,amex,protonmail.com,0,1105.3509740549116
60.67,932,12.47,0,13,104.49,112.72,35.7,12.2,2.9,1,4,0,0,94.6,10.3,9.5,30.9,0.087,17.4,16,474,2,-52.05,1841,3,0,grocery,online,desktop,credit_card,US,premium,not_present,new,large,pin,Friday,visa,outlook.com,0,1105.411553726544
31.38,181,26.89,1,7,28.37,33.05,33.53,35.3,14,0,1,0,0,439.3,7.4,14.1,13.2,0.759,18.4,2,446,2,-1.67,1893,6,0,grocery,online,mobile_app,debit_card,GB,premium,not_present,regular,large,pin,Wednesday,mastercard,gmail.com,0,1105.7092788954426
83.83,1290,26.99,9,13,57.65,53.67,11.72,0,28.6,1,1,0,0,327.9,20.8,17.5,13.1,0.149,6.6,13,424,3,30.16,1519,1,0,gas_station,POS,tablet,digital_wallet,US,business,present,vip,medium,pin,Tuesday,mastercard,yahoo.com,0,1106.6429587304056
31.53,1828,0.39,0,15,36.34,40.39,34.48,36.4,36.6,1,1,0,0,277.3,0,0.4,13.1,0.343,18.1,17,418,13,-8.86,3138,2,0,grocery,mobile,desktop,debit_card,US,personal,not_present,new,enterprise,pin,Tuesday,visa,gmail.com,0,1106.7753152299372
46.37,1031,10.91,1,12,30.13,28.25,10.64,40.5,16.9,0,1,0,0,130.5,6.2,0.5,11.4,0.593,22.5,14,601,4,18.11,1993,2,0,health,ATM,tablet,credit_card,GB,student,not_present,vip,medium,pin,Tuesday,mastercard,yahoo.com,0,1107.2450409390988
8.81,962,7.47,2,4,14.16,15.3,2.18,0,36.1,5,1,0,0,139.9,19.6,0.4,18.8,0.328,9.6,11,591,6,-6.49,2466,3,0,clothing,POS,desktop,debit_card,US,premium,present,vip,large,3d_secure,Friday,mastercard,yahoo.com,0,1108.0110896749884
103.5,1086,23.52,2,8,74.79,82.02,2.58,19.7,27.7,1,3,0,0,146.5,18.3,0,9.8,0.091,1,9,538,3,21.48,2433,1,0,online_services,POS,mobile_browser,credit_card,FR,business,present,inactive,medium,3d_secure,Thursday,visa,gmail.com,0,1108.566193080544
67.76,1234,0.81,1,11,45.79,40.85,4.16,25,9.3,1,3,0,0,394.5,5.9,2.1,19.6,0.467,3.3,11,761,7,26.91,3326,2,0,entertainment,mobile,mobile_app,digital_wallet,US,business,not_present,regular,medium,pin,Saturday,discover,yahoo.com,0,1108.6869986129116
33.44,1071,24.3,1,9,32.84,30.21,1.65,0,12.4,0,4,0,0,795,13.6,11.3,16.9,0.266,25,13,432,3,3.23,2512,2,0,grocery,online,mobile_app,credit_card,GB,premium,present,vip,small,3d_secure,Tuesday,visa,yahoo.com,0,1108.941677407815
46.93,987,11.49,4,6,49.72,55.51,6.97,20.8,26.9,0,6,1,1,141.3,85.6,21,11.1,0.714,0,22,627,2,-8.58,2324,1,0,electronics,POS,mobile_app,debit_card,US,personal,not_present,vip,small,signature,Thursday,mastercard,gmail.com,0,1109.8299551652535
46.31,1377,28.51,1,17,78.91,71.68,26.71,12.6,19.5,0,2,0,0,37.4,0,13.5,7,0.415,19.6,16,810,5,-25.37,2517,2,0,gas_station,online,mobile_browser,credit_card,BR,personal,not_present,new,enterprise,3d_secure,Saturday,visa,gmail.com,0,1110.2985628796673
102.06,1001,7.25,3,11,80.25,70.18,24,32.5,14,1,2,0,0,118.4,7,1,14.4,0.148,6.8,10,601,4,31.88,2319,1,0,clothing,POS,desktop,credit_card,BR,premium,present,vip,medium,biometric,Friday,discover,other,0,1110.3016040144512
74.51,1687,17.1,3,12,89.32,82.53,8.36,27.2,19.2,0,2,0,0,136.1,0,1.3,17.8,0.528,10.5,11,611,3,-8.02,2420,1,0,gas_station,mobile,mobile_app,credit_card,AU,personal,present,regular,enterprise,signature,Sunday,visa,outlook.com,0,1111.1317307932113
137.84,1498,15.93,2,12,96.95,86.94,28.13,25.7,31.1,0,1,0,0,293.6,12.3,7.7,7.7,0.319,20.2,12,448,4,50.9,2476,1,0,entertainment,POS,desktop,digital_wallet,US,personal,not_present,regular,small,signature,Friday,visa,outlook.com,0,1111.152581722052
53.79,1433,3.38,1,6,40.85,41.41,45.82,24.2,2.7,0,6,0,0,229.4,4.6,9.3,6.9,0.091,20.4,10,928,2,12.38,1726,1,0,grocery,mobile,mobile_app,debit_card,IN,personal,not_present,regular,medium,none,Tuesday,visa,yahoo.com,0,1111.9468183296367
32.9,1643,25.52,3,12,21.38,24.09,46.34,6.1,48.2,0,0,0,0,132.3,0,51.5,12,0.444,30,20,403,5,8.81,2652,2,0,grocery,POS,tablet,bank_transfer,CA,personal,present,regular,large,3d_secure,Friday,amex,outlook.com,0,1112.0780427894547
123.16,1359,20.15,2,8,92.43,105.87,1.43,28.5,32.7,0,0,0,1,481.8,11.8,11.5,2.7,0.345,23,2,449,3,17.29,2360,3,0,gas_station,mobile,desktop,debit_card,US,personal,present,new,enterprise,signature,Wednesday,discover,outlook.com,0,1113.9177080867994
30.14,1204,11.43,1,10,55.25,62.91,25.26,26.7,13.7,0,3,0,0,521.8,3.4,9.1,9.9,0.45,3.6,11,446,3,-32.77,1815,1,0,restaurant,POS,mobile_browser,debit_card,CA,personal,present,new,enterprise,signature,Friday,visa,gmail.com,0,1114.1837959287473
248.17,128,8.02,4,11,219.27,209.28,17.13,48.5,14.1,0,4,0,1,266.3,29.7,3,12.9,0.195,18.6,8,1096,3,38.88,2416,2,0,travel,POS,desktop,credit_card,FR,premium,present,vip,medium,3d_secure,Monday,mastercard,yahoo.com,0,1114.4134227684433
26.11,969,4.39,1,9,14.14,16.32,1.01,20,19.5,0,1,0,0,575.1,23.5,10.8,12.2,0.116,14.5,23,413,2,9.79,1780,3,0,clothing,POS,mobile_browser,credit_card,US,personal,not_present,regular,small,none,Monday,visa,outlook.com,0,1114.5069255012777
121.51,1485,20.03,1,9,72.44,76.05,6.47,22.3,4.9,0,0,0,0,95.2,3.4,6.7,24.6,0.051,0,14,543,1,45.46,1549,2,0,restaurant,mobile,tablet,credit_card,BR,business,not_present,inactive,large,none,Thursday,amex,gmail.com,0,1114.7184591493601
5.01,1450,25.94,1,20,11.89,13.71,7.15,38.3,0,3,2,1,0,85.1,13.6,11.3,14,0.1,25.8,14,537,5,-8.7,1537,1,3,grocery,POS,mobile_browser,credit_card,US,personal,present,vip,medium,pin,Sunday,visa,gmail.com,0,1115.9322458044226
17.19,858,14.29,4,11,34.99,31.57,55.65,63.3,28.7,0,1,0,0,208.7,14.5,3,18.9,0.183,10.8,9,512,4,-14.38,1577,3,0,restaurant,POS,desktop,credit_card,US,personal,not_present,regular,large,biometric,Friday,mastercard,hotmail.com,0,1119.1853186182339
137,1233,20.81,3,7,86.23,85.71,9.64,5.8,28.3,0,1,0,0,240.4,25.7,0,14.9,0.219,37.1,20,548,2,51.29,2025,3,1,restaurant,POS,mobile_app,credit_card,DE,personal,not_present,new,enterprise,signature,Monday,amex,hotmail.com,0,1119.4517449638297
78.72,1332,27.01,1,11,44.48,47.95,10.23,0,11,0,2,0,0,303.5,4.5,21.9,16.2,0.753,1.2,14,409,6,30.77,1803,3,1,health,POS,mobile_browser,debit_card,US,business,present,vip,large,biometric,Sunday,discover,yahoo.com,0,1119.7970271189256
45.65,1350,30.25,1,11,29.11,27.09,11.84,5.3,38.1,0,1,0,0,115,0.8,10.8,7.5,0.715,15.1,10,37,0,18.56,1644,1,0,grocery,online,mobile_app,debit_card,US,personal,present,vip,enterprise,signature,Sunday,amex,outlook.com,0,1120.5396529542477
47.82,993,6.81,0,9,68.23,70.08,3.11,22.4,6.1,0,4,1,0,156.3,22.7,5.5,16.9,0.383,88.2,13,595,6,-22.27,2079,3,0,gas_station,ATM,mobile_browser,credit_card,GB,personal,present,vip,small,3d_secure,Monday,mastercard,outlook.com,0,1121.8001528483362
241.58,1520,1.14,0,14,71.45,39.2,43.08,13.8,17.5,0,2,0,1,667.6,39.8,13.3,13.7,0.316,21.7,13,429,6,202.37,1597,2,1,electronics,mobile,mobile_browser,debit_card,US,student,present,regular,medium,pin,Saturday,amex,outlook.com,0,1122.3216024449698
166.61,1805,25.45,1,8,136.98,120.75,2.84,33.1,45.9,0,0,0,1,375.8,14.3,0,0,0.527,10.5,5,460,5,45.86,1689,3,0,online_services,POS,tablet,debit_card,CN,personal,present,new,large,pin,Friday,visa,other,0,1122.6097467926543
5,1075,32.79,0,7,11.3,12.34,8.53,4.8,0,0,1,0,0,135.4,9,8.2,9.9,0.632,7,4,529,4,-7.35,1561,1,0,gas_station,online,mobile_app,digital_wallet,US,personal,not_present,inactive,medium,3d_secure,Monday,amex,outlook.com,0,1122.9183569296815
15.25,1198,24.47,9,4,9.46,9.24,12.2,36.7,63.7,0,3,0,0,208.6,16.2,17.3,15.3,0.271,17.2,14,944,4,6.01,3352,1,0,health,online,desktop,debit_card,US,personal,not_present,inactive,medium,3d_secure,Thursday,mastercard,gmail.com,0,1123.608251
12.48,981,27.34,1,6,12.64,14.38,0.62,20.4,20.2,0,4,0,0,243,23,6.4,15.9,0.214,21.9,11,479,5,-1.9,1537,1,0,restaurant,mobile,mobile_browser,digital_wallet,JP,premium,not_present,regular,medium,pin,Saturday,visa,gmail.com,0,1123.6101204485042
13.51,1188,23.05,4,9,28.88,28.66,1.69,0,20.4,0,1,0,0,457.6,0,1.4,22.2,0.486,16.5,11,48,2,-15.15,1833,3,0,restaurant,POS,mobile_browser,debit_card,JP,business,not_present,regular,large,none,Tuesday,visa,protonmail.com,0,1124.1706927214618
37.17,1617,17.48,3,3,59.9,66.87,47.19,10.7,16.9,1,1,0,0,107.4,13.6,0.2,20.3,0.281,21.2,6,440,4,-29.7,2265,3,0,gas_station,POS,tablet,bank_transfer,GB,personal,present,vip,medium,pin,Thursday,visa,other,0,1124.425469096265
27.25,1001,6.93,6,10,22.17,24.14,78.96,10,40.6,0,2,0,0,1150.1,31.9,12.8,11.5,0.343,27.2,9,527,5,3.11,1517,1,0,gas_station,online,mobile_app,bank_transfer,US,personal,present,regular,large,biometric,Thursday,visa,gmail.com,0,1125.3423548393694
177.47,1316,32.24,1,18,155.16,152.6,3.46,11.1,0,1,2,0,0,158.2,3.9,14,17.2,0.059,13.6,4,713,6,24.88,1740,1,0,restaurant,ATM,mobile_browser,digital_wallet,US,business,present,regular,medium,signature,Monday,visa,yahoo.com,0,1125.3989642945835
70.16,818,5.37,3,8,68.31,75.69,38.88,17.7,6.5,0,2,0,1,76,26.2,4.7,7.7,0.155,8.5,13,925,5,-5.53,2077,1,1,travel,mobile,mobile_browser,bank_transfer,CN,personal,present,vip,small,3d_secure,Friday,visa,yahoo.com,0,1125.9135536284227
125.31,942,16.08,3,6,131.1,119.12,20.01,11.9,2.9,0,1,0,0,128.3,9,23.3,15.9,0.175,31.2,11,577,3,6.18,1634,1,0,restaurant,POS,mobile_app,digital_wallet,CN,personal,present,regular,enterprise,biometric,Saturday,visa,gmail.com,0,1126.293917142321
39.44,1186,9.61,3,11,49.6,51.71,3.43,0,35.6,1,2,0,0,164.6,13.9,5.6,0,0.544,16.1,20,489,4,-12.27,140,4,0,entertainment,POS,desktop,digital_wallet,BR,personal,present,vip,medium,signature,Sunday,mastercard,gmail.com,0,1126.8902337002764
18.17,1851,26.25,3,11,27.74,27.32,0.39,32.1,2,1,2,1,0,819,13.7,0,20.1,0.097,17.8,10,520,9,-9.15,2175,1,0,gas_station,mobile,desktop,digital_wallet,US,personal,present,vip,small,none,Sunday,amex,yahoo.com,0,1126.9291239638126
60.61,1374,24.69,1,23,40.17,44.13,14.23,9.3,48.3,0,1,0,0,308.3,17.5,3.1,16.4,0.678,18.3,16,717,4,16.47,2172,3,0,grocery,POS,mobile_app,credit_card,US,personal,present,regular,medium,3d_secure,Tuesday,mastercard,gmail.com,0,1127.4322519047237
389.89,930,27,3,7,156.3,67.43,2.99,23.5,9.8,0,1,0,0,234.3,8.4,4.1,15.7,0.229,19,10,50,6,322.46,2419,1,0,electronics,POS,desktop,debit_card,US,personal,present,regular,medium,pin,Wednesday,discover,gmail.com,0,1127.9103808906734
7.1,1085,30.43,2,7,12.84,12.53,50.58,17.5,2.2,2,0,0,0,269.6,11.7,28.5,10.3,0.372,16,17,606,4,-5.43,1755,2,0,restaurant,POS,desktop,credit_card,NG,personal,not_present,regular,large,3d_secure,Tuesday,visa,yahoo.com,0,1128.387420388672
23.59,1194,35.8,1,13,15.22,15.47,7.56,0,55.5,0,1,0,0,42.1,10.1,24.3,20.9,0.285,9.5,16,795,2,8.12,1928,1,1,restaurant,online,mobile_app,credit_card,US,personal,not_present,new,enterprise,biometric,Saturday,discover,gmail.com,0,1128.9239483056422
45.59,1309,23.11,0,6,28.1,30.57,1.29,4.1,15.6,0,5,0,0,116.5,9,23,23.6,0.468,7.5,12,505,1,15.02,1807,1,0,restaurant,ATM,mobile_app,digital_wallet,DE,personal,not_present,vip,large,biometric,Thursday,visa,gmail.com,0,1129.578453
27.78,856,5.16,2,11,50.75,46.41,0.32,7.4,8.1,1,2,0,0,184.6,14.7,0,15.5,0.433,16.5,21,433,4,-18.63,1839,1,0,grocery,mobile,mobile_browser,debit_card,CA,personal,present,inactive,medium,pin,Friday,amex,gmail.com,0,1130.5265789990474
396.56,827,6.9,1,19,78.2,50.16,5.89,0,63.6,0,1,0,0,268.3,0,22.5,5.3,0.997,0,17,40,4,346.4,2202,2,0,online_services,POS,unknown,bank_transfer,DE,premium,present,regular,medium,pin,Tuesday,mastercard,gmail.com,0,1130.7089688070007
124.37,1334,19.88,1,8,103.85,114.75,28.78,24.9,26.2,0,2,0,0,458.1,27.8,6.5,20,0.295,18,11,749,3,9.62,2291,1,0,entertainment,mobile,mobile_browser,digital_wallet,US,personal,present,new,small,none,Tuesday,visa,yahoo.com,0,1131.7200547865111
22.66,1037,8.86,2,12,16.87,18.52,0.83,11.1,0,3,0,0,1,345.3,12.1,17.8,9.8,0.203,25.5,22,607,4,4.13,118,3,0,grocery,mobile,mobile_browser,credit_card,GB,personal,present,new,medium,pin,Sunday,visa,gmail.com,0,1132.1200602639417
101.98,949,29.89,4,9,88.76,52.94,7.55,16,24.8,2,3,0,0,230.7,8,5.3,8.9,0.187,14.7,16,534,2,49.04,2112,2,0,entertainment,mobile,desktop,bank_transfer,US,student,not_present,vip,medium,none,Monday,visa,gmail.com,0,1132.1665699926705
88.66,1799,12.4,3,7,56.85,52.97,2.74,20.9,23.1,1,0,0,1,284.1,12.5,7.5,16.4,0.12,4.3,7,743,5,35.69,1774,1,0,restaurant,POS,tablet,debit_card,AU,business,present,vip,large,3d_secure,Sunday,mastercard,yahoo.com,0,1132.2015643077941
119.12,1176,24.29,5,15,136.44,151.26,11.1,19.7,9.9,2,3,0,0,475.1,14.7,12.9,18.4,0.612,11.4,12,541,2,-32.14,2589,2,0,grocery,POS,desktop,credit_card,US,personal,present,regular,enterprise,biometric,Thursday,mastercard,outlook.com,0,1132.4375219426431
27.82,1439,12.28,4,12,28.76,27.04,9.33,10.8,21.2,0,3,0,0,426.1,51.4,17.3,18.6,0.372,27.3,12,671,7,0.78,2710,1,0,electronics,online,mobile_browser,credit_card,US,business,not_present,regular,large,biometric,Friday,visa,gmail.com,0,1133.3287720924934
58.64,1080,28.94,4,6,34.07,35.75,59.45,25.8,25.4,1,4,0,1,170.9,13.7,16,0,0.285,16.3,18,476,4,22.89,3046,1,0,travel,POS,tablet,debit_card,AU,premium,present,regular,large,none,Friday,mastercard,gmail.com,0,1134.0421195352255
16.96,1364,13.25,2,8,18.57,20.96,9.5,7.3,28.7,1,1,0,1,176.6,11.2,15.1,13.7,0.037,21.9,9,474,1,-4,1990,1,0,electronics,mobile,unknown,credit_card,IN,student,present,vip,small,3d_secure,Tuesday,mastercard,yahoo.com,0,1134.9434824531802
38.49,1188,27.72,1,15,31.49,34.59,12.48,18.6,24.2,1,3,0,0,220.2,0,19.4,14.9,0.597,0,23,408,2,3.9,2399,1,0,gas_station,online,mobile_browser,digital_wallet,GB,premium,present,new,small,pin,Tuesday,visa,gmail.com,0,1135.365894036445
189.79,1508,30.54,2,5,144.17,142.38,3.15,19.3,24.4,0,1,0,0,342.2,26.3,21.4,9.1,0.329,6.1,18,643,3,47.41,2360,1,0,grocery,online,mobile_app,credit_card,US,student,not_present,vip,large,biometric,Friday,amex,outlook.com,0,1135.702394905346
29.36,1581,4.38,3,9,32.97,34.59,19.64,19.5,26.2,0,1,0,0,116,0,78.8,0,0.033,21.9,11,420,1,-5.22,2528,1,0,gas_station,POS,desktop,debit_card,US,personal,not_present,regular,enterprise,signature,Saturday,mastercard,yahoo.com,0,1135.7949202081975
40.8,1108,23.3,4,13,35.31,37.98,1.58,9.9,7.5,0,2,0,0,204.7,22.6,18.4,8.8,0.368,7,14,581,5,2.83,1669,3,0,grocery,mobile,mobile_browser,debit_card,US,personal,present,vip,enterprise,pin,Thursday,mastercard,hotmail.com,0,1136.0256348210903
102.62,1804,22.21,3,7,64.85,62.57,7.77,17.5,37.4,0,3,0,0,205.8,13.6,6.5,4.8,0.765,3.8,18,400,3,40.06,2583,1,0,gas_station,mobile,mobile_app,credit_card,DE,premium,present,regular,medium,3d_secure,Friday,visa,outlook.com,0,1136.3557681630775
931.59,1862,18.25,5,12,51.33,20.66,6.54,12.5,21.7,0,1,0,2,441.8,2.2,0,11.7,0,4.6,17,410,3,910.93,1508,2,0,online_services,online,tablet,digital_wallet,GB,personal,not_present,inactive,large,pin,Tuesday,amex,gmail.com,0,1136.409577008607
49.83,1883,11.73,5,4,32.77,29.35,8.68,13,31,2,2,2,0,488.8,8.2,8,18.8,0.354,1.6,14,557,5,20.49,2174,1,0,entertainment,mobile,desktop,digital_wallet,US,premium,not_present,new,small,3d_secure,Saturday,visa,yahoo.com,0,1136.5541398173557
186.63,876,3.08,2,15,132.37,128.93,7.23,23.6,12,1,5,0,0,198,0,21.3,5.5,0.181,4,13,516,6,57.71,3098,2,0,gas_station,POS,mobile_browser,credit_card,US,business,present,regular,small,3d_secure,Friday,visa,outlook.com,0,1137.0830208100217
102.42,927,0.49,1,9,110.98,105.1,6.08,3.5,23.7,1,1,0,0,123.4,5.7,2.1,40.2,1,11.3,4,545,4,-2.68,1776,1,0,entertainment,POS,desktop,credit_card,US,personal,present,regular,medium,signature,Thursday,visa,gmail.com,0,1137.8547287360293
163.89,1295,16.55,1,10,139.92,136.84,12.25,26.5,32.9,0,1,1,0,194.6,11,13,10.8,0.214,28.4,20,651,3,27.06,2136,3,0,grocery,online,unknown,debit_card,BR,business,not_present,regular,large,signature,Sunday,visa,gmail.com,0,1141.5699030067972
135.59,1855,19.9,1,7,106.11,96.14,2.72,1.2,18,0,2,0,0,542.4,0,0.4,17.1,0.539,0,8,461,2,39.45,1670,1,0,grocery,mobile,tablet,credit_card,DE,business,not_present,regular,large,pin,Monday,mastercard,outlook.com,0,1143.1386612573517
8.76,914,32.18,1,3,15.42,14.39,0.9,29.7,18,1,2,0,0,164.2,24.2,6.1,22.4,0.386,15.6,9,405,6,-5.63,1533,1,0,gas_station,ATM,mobile_browser,debit_card,GB,business,not_present,regular,small,biometric,Sunday,discover,outlook.com,0,1143.7353665970375
50.7,897,16.96,1,10,43.58,40.23,2.7,2.2,24.9,1,5,0,0,644,6.4,26.5,11.3,0.175,7.1,13,484,10,10.46,2295,1,2,grocery,mobile,desktop,debit_card,FR,student,present,regular,medium,none,Wednesday,amex,yahoo.com,0,1144.0525577568076
55.69,1087,22.09,1,5,85.42,83.54,17.07,25.3,52,1,3,0,0,162.2,16.9,10.8,1.7,0.368,8.3,11,525,9,-27.84,2335,1,0,electronics,POS,tablet,credit_card,DE,business,present,vip,medium,biometric,Friday,discover,other,0,1144.638989
18.34,1850,7.56,1,12,16.9,17.81,6.03,12.3,20,0,2,0,0,192.2,14.8,66.1,3.2,0.356,12.3,16,787,5,0.53,1981,1,0,entertainment,POS,tablet,credit_card,CA,personal,present,new,large,pin,Thursday,visa,gmail.com,0,1145.532277786511
